transaction_id,consumer_id,transaction_date,amount,transaction_mode,transaction_type,full_narration
TXN100789,USER_10044,2024-11-14,-1637.19,UPI,DR,UPI/BIGBASKET/REF9764
TXN101806,USER_10035,2024-09-03,3840.12,NEFT,DR,NEFT/PORTRONICS/REF8040
TXN100968,USER_10038,2024-03-19,57693.29,RTGS,CR,RTGS/REFUND/REF4898
TXN101021,USER_10007,2024-02-06,55498.22,ATM,CR,ATM/EMI_CR/REF6340
TXN101538,USER_10006,2024-01-11,-1753.4,CARD,DR,CARD/SWIGGY/REF4874
TXN100624,USER_10042,2024-06-22,-3456.8,UPI,DR,UPI/RELIANCE_TRENDS/REF8091
TXN100495,USER_10048,2024-05-05,4665.37,NEFT,DR,NEFT/SWIGGY/REF9872
TXN100574,USER_10041,2024-04-25,-1381.96,ATM,DR,ATM/AIRTEL/REF1328
TXN100329,USER_10047,2024-01-20,17254.53,UPI,CR,UPI/SALARY_CR/REF7504
TXN100106,USER_10033,2024-04-07,3614.37,ATM,DR,ATM/DOMINOS/REF4937
TXN101165,USER_10044,2024-05-13,-1791.69,CARD,DR,CARD/RELIANCE_TRENDS/REF9973
TXN100024,USER_10004,2024-09-29,13987.4,ATM,CR,ATM/REFUND/REF3705
TXN100933,USER_10044,2024-12-06,-4310.92,RTGS,DR,
TXN100084,USER_10021,2024-10-04,-358.22,RTGS,DR,RTGS/AIRTEL/REF1320
TXN101754,USER_10016,2024-03-10,-1037.64,UPI,DR,UPI/BPCL/REF5871
TXN100445,USER_10047,2024-10-28,-4312.19,CARD,DR,CARD/RELIANCE_TRENDS/REF8015
TXN101333,USER_10042,2024-08-31,-4910.52,CARD,DR,CARD/RELIANCE_TRENDS/REF6425
TXN100436,USER_10031,2024-05-27,-1607.17,ATM,DR,ATM/JIO/REF1878
TXN100641,USER_10032,2024-03-31,-909.57,UPI,DR,UPI/BIGBASKET/REF7347
TXN100299,USER_10003,2024-01-26,-3007.72,CARD,DR,
TXN101247,USER_10020,2024-07-24,16502.73,RTGS,CR,RTGS/SALARY_CR/REF1607
TXN101327,USER_10036,2024-03-05,-1318.62,RTGS,DR,RTGS/AIRTEL/REF8284
TXN100944,USER_10012,2024-04-15,-1617.16,CARD,DR,CARD/DMART/REF5989
TXN100138,USER_10001,2024-11-18,-1234.52,IMPS,DR,IMPS/UBER/REF1224
TXN100992,USER_10000,2024-07-15,62258.37,UPI,CR,UPI/REFUND/REF9770
TXN100289,USER_10036,2024-01-22,6986.14,CARD,CR,CARD/SALARY_CR/REF5336
TXN101898,USER_10001,2024-04-27,-3455.95,IMPS,DR,IMPS/ZOMATO/REF3025
TXN101125,USER_10048,2099-12-31,-2478.24,CARD,DR,CARD/BBPS/REF9837
TXN100559,USER_10009,2024-03-16,-2934.25,UPI,DR,UPI/FLIPKART/REF2654
TXN100775,USER_10005,2024-12-01,32289.23,NEFT,CR,NEFT/SALARY_CR/REF5655
TXN100403,USER_10036,2024-09-23,-1934.62,IMPS,DR,IMPS/BIGBASKET/REF5933
TXN100534,USER_10031,2024-03-13,-435.14,IMPS,DR,IMPS/SPOTIFY/REF3750
TXN101286,USER_10026,2024-06-14,-4710.81,UPI,DR,UPI/FLIPKART/REF4318
TXN101678,USER_10010,2024-04-02,-4523.01,ATM,DR,ATM/PHARMEASY/REF1515
TXN100588,USER_10041,2024-02-15,-1155.47,RTGS,DR,RTGS/BPCL/REF6428
TXN101016,USER_10048,2024-10-03,-2347.87,CARD,DR,CARD/APOLLO_PHARMACY/REF4409
TXN101135,USER_10021,2024-09-11,-3836.27,NEFT,DR,NEFT/NETFLIX/REF5907
TXN101231,USER_10030,2024-03-23,-1448.16,UPI,DR,UPI/MYNTRA/REF8911
TXN100161,USER_10015,2024-07-14,-2895.32,IMPS,DR,IMPS/PORTRONICS/REF1359
TXN101902,USER_10012,2024-11-06,59934.02,ATM,CR,ATM/REFUND/REF1383
TXN100093,USER_10049,2024-11-29,203.6,NEFT,DR,NEFT/BLR_METRO/REF1333
TXN100532,USER_10008,2024-03-31,-4746.5,RTGS,DR,RTGS/DMART/REF1530
TXN101402,USER_10013,2024-02-24,909.43,CARD,DR,
TXN100101,USER_10045,2024-03-19,-3682.29,IMPS,DR,IMPS/APOLLO_PHARMACY/REF9817
TXN101948,USER_10021,not_a_date,27153.62,NEFT,CR,NEFT/EMI_CR/REF7000
TXN101950,USER_10004,2024-04-08,40106.8,IMPS,CR,IMPS/EMI_CR/REF2375
TXN101588,USER_10039,2024-06-19,-4620.43,UPI,DR,UPI/AMAZON/REF3475
TXN101785,USER_10011,2024-07-15,34403.93,UPI,CR,UPI/SALARY_CR/REF5103
TXN100675,USER_10024,2024-12-10,-79.2,ATM,DR,ATM/MYNTRA/REF2036
TXN101624,USER_10046,2024-11-07,-4654.62,RTGS,DR,RTGS/NETFLIX/REF3149
TXN101485,USER_10049,2024-08-25,50521.77,CARD,CR,CARD/REFUND/REF8292
TXN100491,USER_10036,2024-07-09,-3382.96,NEFT,DR,NEFT/ZOMATO/REF4656
TXN101065,USER_10036,2024-08-14,605.96,UPI,DR,UPI/DOMINOS/REF3284
TXN100366,USER_10024,2024-05-04,-1684.8,RTGS,DR,RTGS/AMAZON/REF7079
TXN101149,USER_10017,2024-03-10,-3958.87,CARD,DR,CARD/INDIAN_OIL/REF3883
TXN101732,USER_10038,2024-06-29,45821.12,NEFT,CR,NEFT/REFUND/REF8742
TXN100813,USER_10042,2024-02-04,-4692.11,UPI,DR,UPI/UBER/REF4310
TXN101034,USER_10031,2024-05-03,-3777.74,CARD,DR,CARD/PORTRONICS/REF7662
TXN101830,USER_10011,2024-08-15,-2227.55,UPI,DR,UPI/JIO/REF6877
TXN100668,USER_10032,2024-08-16,-1517.35,NEFT,DR,NEFT/APOLLO_PHARMACY/REF6248
TXN101074,USER_10009,2024-04-16,-4942.49,IMPS,DR,IMPS/MCD/REF2083
TXN101815,USER_10033,2024-05-16,-2730.02,UPI,DR,UPI/FLIPKART/REF6679
TXN101052,USER_10026,2024-08-15,-156.34,UPI,DR,UPI/OLA/REF1361
TXN101357,USER_10016,2024-11-26,-4512.31,ATM,DR,ATM/BPCL/REF9401
TXN100346,USER_10045,2024-10-25,-4499.5,UPI,DR,UPI/JIO/REF8429
TXN100067,USER_10023,2024-08-08,-3337.98,ATM,DR,ATM/NETFLIX/REF6143
TXN101807,USER_10044,2024-08-06,-622.14,ATM,DR,ATM/FLIPKART/REF7024
TXN100684,USER_10048,2024-10-08,-2770.84,CARD,DR,CARD/BPCL/REF2103
TXN100119,USER_10049,2024-09-24,-4547.1,ATM,DR,ATM/BPCL/REF8025
TXN101113,USER_10012,2024-06-22,-4227.95,UPI,DR,UPI/TATA_POWER/REF4815
TXN100802,USER_10023,2024-02-15,-2524.6,ATM,DR,ATM/PHARMEASY/REF6544
TXN101069,USER_10032,2024-07-20,-1622.9,ATM,DR,ATM/RELIANCE_TRENDS/REF1918
TXN100851,USER_10024,2024-10-25,41875.94,NEFT,CR,NEFT/REFUND/REF1984
TXN101968,USER_10010,2024-08-27,-3772.62,ATM,DR,ATM/JIO/REF8478
TXN100674,USER_10016,2024-07-27,-3169.58,IMPS,DR,IMPS/AIRTEL/REF1276
TXN101451,USER_10038,2024-03-03,24562.73,NEFT,CR,NEFT/EMI_CR/REF7036
TXN101027,USER_10017,2024-03-10,-2354.39,NEFT,DR,NEFT/AIRTEL/REF6629
TXN101109,USER_10043,2024-08-15,-2066.05,NEFT,DR,NEFT/AIRTEL/REF2140
TXN100618,USER_10029,2024-05-19,53293.17,RTGS,CR,RTGS/REFUND/REF3732
TXN101319,USER_10015,2024-02-07,48369.66,CARD,CR,CARD/SALARY_CR/REF8314
TXN100617,USER_10046,2024-02-17,-1746.48,RTGS,DR,RTGS/FLIPKART/REF7557
TXN101121,USER_10032,2024-05-13,-4056.93,ATM,DR,ATM/BBPS/REF1289
TXN101395,USER_10013,2024-08-14,-4190.68,CARD,DR,CARD/MCD/REF2684
TXN100102,USER_10049,2024-09-04,-4137.39,IMPS,DR,IMPS/DMART/REF6280
TXN100300,USER_10018,2024-10-01,-582.11,IMPS,DR,IMPS/BIGBASKET/REF6992
TXN100171,USER_10029,2024-07-07,-3378.09,RTGS,DR,RTGS/DMART/REF7086
TXN101773,USER_10025,2024-07-16,-581.31,RTGS,DR,RTGS/AIRTEL/REF3427
TXN100604,USER_10039,2024-01-25,-287.4,CARD,DR,CARD/FLIPKART/REF1323
TXN100184,USER_10008,2024-01-08,-3952.74,IMPS,DR,IMPS/DMART/REF1258
TXN101003,USER_10000,2024-03-29,4528.08,RTGS,DR,
TXN101981,USER_10022,2024-09-07,-4852.62,NEFT,DR,NEFT/SWIGGY/REF3918
TXN100110,USER_10044,2024-08-20,-1294.45,CARD,DR,CARD/FLIPKART/REF4155
TXN101180,USER_10005,2024-01-06,-4363.65,RTGS,DR,RTGS/PORTRONICS/REF4476
TXN100977,USER_10021,2024-12-12,-940.59,UPI,DR,UPI/BBPS/REF1138
TXN100319,USER_10019,2024-05-27,-3466.69,IMPS,DR,IMPS/DOMINOS/REF8861
TXN100956,USER_10002,2024-10-17,-1874.46,RTGS,DR,RTGS/DMART/REF2311
TXN101059,USER_10010,2024-05-01,-4969.18,NEFT,DR,NEFT/DMART/REF8223
TXN101851,USER_10015,2024-07-27,-3346.22,IMPS,DR,IMPS/RELIANCE_TRENDS/REF5700
TXN101595,USER_10030,2024-12-21,47122.02,IMPS,CR,IMPS/EMI_CR/REF3264
TXN101759,USER_10015,2024-10-24,-680.01,ATM,DR,ATM/BBPS/REF5806
TXN101716,USER_10039,2024-09-19,-2031.01,IMPS,DR,IMPS/AMAZON/REF7931
TXN100550,USER_10009,2024-12-22,-474.25,ATM,DR,ATM/SPOTIFY/REF7782
TXN100957,USER_10009,2024-09-26,73856.79,RTGS,CR,RTGS/REFUND/REF9469
TXN101995,USER_10021,2024-12-11,-4104.89,IMPS,DR,
TXN101050,USER_10017,2024-02-27,-2506.83,ATM,DR,ATM/OLA/REF1371
TXN100031,USER_10030,2024-07-27,-529.81,IMPS,DR,IMPS/AIRTEL/REF7939
TXN100455,USER_10013,2024-08-07,39630.05,IMPS,CR,IMPS/REFUND/REF6533
TXN100838,USER_10048,2024-10-31,-495.91,IMPS,DR,IMPS/AIRTEL/REF7460
TXN101793,USER_10022,2024-11-12,64739.51,RTGS,CR,RTGS/SALARY_CR/REF8004
TXN101966,USER_10020,2024-12-25,-1826.48,NEFT,DR,NEFT/SWIGGY/REF7904
TXN101279,USER_10007,2024-12-03,17582.04,IMPS,CR,IMPS/SALARY_CR/REF4371
TXN100993,USER_10022,2024-06-19,-2033.04,CARD,DR,CARD/APOLLO_PHARMACY/REF2485
TXN100790,USER_10001,2024-04-05,24748.02,CARD,CR,CARD/SALARY_CR/REF8183
TXN101478,USER_10029,2024-12-01,-730.93,RTGS,DR,RTGS/PORTRONICS/REF5769
TXN100866,USER_10011,2024-06-11,15186.6,IMPS,CR,
TXN100723,USER_10007,2024-09-23,-3290.0,IMPS,DR,IMPS/PORTRONICS/REF7698
TXN100451,USER_10031,2024-03-13,-1380.15,RTGS,DR,RTGS/AIRTEL/REF8405
TXN100912,USER_10009,2024-05-23,28740.67,CARD,CR,CARD/REFUND/REF9753
TXN101314,USER_10017,2024-08-03,-1615.4,NEFT,DR,NEFT/TATA_POWER/REF6483
TXN100587,USER_10006,2024-08-29,-1330.33,NEFT,DR,NEFT/BBPS/REF6499
TXN101015,USER_10035,2024-04-30,-4933.69,ATM,DR,
TXN101389,USER_10021,2024-07-23,32767.2,IMPS,CR,IMPS/SALARY_CR/REF2878
TXN100158,USER_10042,2024-01-05,37567.73,CARD,CR,CARD/REFUND/REF9955
TXN101466,USER_10047,2024-02-29,-680.72,RTGS,DR,RTGS/NETFLIX/REF1027
TXN101330,USER_10030,2024-06-07,-1490.77,ATM,DR,ATM/SWIGGY/REF3369
TXN101129,USER_10048,2024-11-16,-531.88,IMPS,DR,IMPS/SPOTIFY/REF7749
TXN100099,USER_10022,2024-09-29,-1884.33,CARD,DR,CARD/MCD/REF6590
TXN101620,USER_10008,2024-12-25,-1690.03,ATM,DR,ATM/MYNTRA/REF2654
TXN101284,USER_10009,2024-06-06,52502.6,ATM,CR,ATM/SALARY_CR/REF6329
TXN100223,USER_10022,2024-09-16,-2335.63,UPI,DR,UPI/ZOMATO/REF7041
TXN100548,USER_10041,2024-10-05,-1886.55,IMPS,DR,IMPS/TATA_POWER/REF4056
TXN100186,USER_10030,2024-08-17,40926.66,RTGS,CR,RTGS/SALARY_CR/REF9254
TXN100510,USER_10037,2024-10-27,-4073.1,UPI,DR,UPI/SWIGGY/REF4239
TXN101194,USER_10049,2024-10-19,-4606.05,RTGS,DR,RTGS/BLR_METRO/REF2545
TXN100651,USER_10009,2024-02-01,-1510.95,ATM,DR,ATM/AJIO/REF1529
TXN101452,USER_10028,2024-11-12,-4355.77,RTGS,DR,RTGS/MCD/REF4079
TXN100176,USER_10026,2024-10-27,-814.89,CARD,DR,CARD/AIRTEL/REF2622
TXN101551,USER_10019,2024-02-27,-117.62,NEFT,DR,NEFT/BBPS/REF6426
TXN100071,USER_10018,2024-04-17,-2920.92,IMPS,DR,IMPS/APOLLO_PHARMACY/REF8618
TXN100879,USER_10018,2024-08-13,-1557.54,RTGS,DR,RTGS/BPCL/REF3727
TXN100383,USER_10033,2024-05-20,-1469.11,CARD,DR,CARD/MCD/REF8054
TXN100576,USER_10014,2024-05-09,-4717.87,CARD,DR,CARD/PORTRONICS/REF5511
TXN100581,USER_10041,2024-12-30,50602.65,NEFT,CR,NEFT/SALARY_CR/REF9475
TXN101993,USER_10039,2024-08-20,-2350.58,UPI,DR,UPI/ZOMATO/REF9021
TXN101666,USER_10040,2024-07-18,17160.21,ATM,CR,ATM/REFUND/REF3595
TXN100028,USER_10037,2024-04-22,3553.81,NEFT,DR,NEFT/ZOMATO/REF2104
TXN100313,USER_10001,2024-08-13,-799.58,NEFT,DR,NEFT/PORTRONICS/REF7723
TXN101133,USER_10017,2024-01-11,-2960.55,RTGS,DR,RTGS/NETFLIX/REF7394
TXN101841,USER_10010,2024-07-07,-4655.03,UPI,DR,UPI/DMART/REF2740
TXN100009,USER_10022,2024-04-17,-3524.01,CARD,DR,CARD/PHARMEASY/REF2169
TXN101424,USER_10009,2024-10-10,-1323.59,IMPS,DR,IMPS/JIO/REF8431
TXN100003,USER_10026,2024-04-22,-1427.04,NEFT,DR,NEFT/SWIGGY/REF7924
TXN101943,USER_10017,2024-11-16,-2882.3,CARD,DR,CARD/SWIGGY/REF8713
TXN100195,USER_10043,2024-08-30,-4167.27,RTGS,DR,RTGS/AMAZON/REF2582
TXN101603,USER_10024,2024-01-14,-2152.31,CARD,DR,CARD/ZOMATO/REF2736
TXN101378,USER_10013,2024-06-07,-3562.87,NEFT,DR,NEFT/DOMINOS/REF6084
TXN100124,USER_10016,2024-11-16,-4029.33,RTGS,DR,RTGS/OLA/REF2880
TXN100041,USER_10003,2024-09-17,-969.83,UPI,DR,UPI/RELIANCE_TRENDS/REF4853
TXN100527,USER_10009,2024-10-27,-751.18,ATM,DR,ATM/FLIPKART/REF6978
TXN101060,USER_10016,2024-07-08,-2834.31,CARD,DR,CARD/ZOMATO/REF6192
TXN101823,USER_10016,2024-10-29,-185.36,ATM,DR,ATM/MYNTRA/REF8111
TXN101795,USER_10006,2024-03-01,-304.82,IMPS,DR,IMPS/BBPS/REF1369
TXN100167,USER_10011,2024-04-12,-2720.07,ATM,DR,ATM/SPOTIFY/REF9221
TXN100719,USER_10033,2024-08-03,-265.02,RTGS,DR,RTGS/MCD/REF4759
TXN100464,USER_10044,2024-03-08,-1183.29,CARD,DR,CARD/AMAZON/REF2678
TXN101762,USER_10038,2024-02-19,44581.04,IMPS,CR,IMPS/EMI_CR/REF1997
TXN101465,USER_10016,2024-02-29,-601.34,CARD,DR,CARD/NETFLIX/REF4082
TXN101903,USER_10019,2024-05-20,-543.41,ATM,DR,ATM/APOLLO_PHARMACY/REF8723
TXN101878,USER_10016,2024-08-28,-4078.65,RTGS,DR,RTGS/MYNTRA/REF5630
TXN101183,USER_10000,2024-05-09,-1935.64,CARD,DR,CARD/TATA_POWER/REF7076
TXN101223,USER_10021,2024-01-05,-4245.77,RTGS,DR,RTGS/AIRTEL/REF9121
TXN101093,USER_10044,2024-07-04,-2237.59,ATM,DR,ATM/RELIANCE_TRENDS/REF6604
TXN100881,USER_10041,2024-08-19,-2528.26,ATM,DR,ATM/UBER/REF9952
TXN101642,USER_10017,not_a_date,-463.78,IMPS,DR,IMPS/AMAZON/REF7636
TXN101724,USER_10007,2024-01-28,45266.14,UPI,CR,UPI/SALARY_CR/REF9718
TXN101345,USER_10012,2024-09-29,-1902.56,RTGS,DR,RTGS/RELIANCE_TRENDS/REF5006
TXN100196,USER_10047,2024-07-09,43945.95,ATM,CR,ATM/EMI_CR/REF6400
TXN100374,USER_10026,2024-01-24,-1145.31,UPI,DR,
TXN100200,USER_10048,2024-05-22,-4045.75,ATM,DR,ATM/BBPS/REF1430
TXN100283,USER_10028,2024-08-26,-1755.35,ATM,DR,ATM/AJIO/REF3981
TXN100971,USER_10025,2024-08-31,-3743.45,ATM,DR,ATM/AJIO/REF4828
TXN100780,USER_10040,2024-11-23,-4549.17,ATM,DR,ATM/DOMINOS/REF4721
TXN101591,USER_10031,2024-12-04,-1363.73,UPI,DR,UPI/PORTRONICS/REF1035
TXN100793,USER_10021,2024-02-11,71615.08,IMPS,CR,IMPS/SALARY_CR/REF7429
TXN101605,USER_10023,2024-03-13,-431.47,RTGS,DR,RTGS/DMART/REF3452
TXN100192,USER_10038,2024-08-08,-3523.81,CARD,DR,CARD/APOLLO_PHARMACY/REF4522
TXN101222,USER_10001,2024-08-18,-1046.63,RTGS,DR,RTGS/DMART/REF1834
TXN101597,USER_10034,2024-10-01,31923.91,CARD,CR,CARD/EMI_CR/REF7911
TXN101862,USER_10011,2024-09-17,-1432.53,UPI,DR,UPI/AJIO/REF4805
TXN101290,USER_10015,2024-10-11,-671.58,RTGS,DR,RTGS/DMART/REF8306
TXN100060,USER_10012,2024-08-23,-4111.66,NEFT,DR,NEFT/BLR_METRO/REF1387
TXN101614,USER_10003,2024-07-09,-1013.92,UPI,DR,UPI/FLIPKART/REF2274
TXN100367,USER_10005,2024-10-01,-992.88,RTGS,DR,RTGS/INDIAN_OIL/REF1647
TXN101687,USER_10020,2024-11-14,-1946.08,ATM,DR,ATM/OLA/REF6782
TXN100398,USER_10009,2024-07-13,-3187.81,RTGS,DR,RTGS/MYNTRA/REF6188
TXN100330,USER_10031,2024-04-05,72349.2,UPI,CR,UPI/REFUND/REF1151
TXN101921,USER_10038,2024-05-08,-1092.55,CARD,DR,CARD/NETFLIX/REF3217
TXN101097,USER_10002,2024-04-10,-3975.62,ATM,DR,ATM/MCD/REF1971
TXN100145,USER_10029,2024-06-13,73654.22,ATM,CR,ATM/SALARY_CR/REF7274
TXN100245,USER_10007,2024-05-25,-843.55,ATM,DR,ATM/JIO/REF3414
TXN101686,USER_10010,2024-04-15,39148.23,RTGS,CR,RTGS/REFUND/REF5451
TXN101110,USER_10030,2024-12-13,-113.29,RTGS,DR,RTGS/PHARMEASY/REF2723
TXN101892,USER_10008,2024-11-05,-4753.88,RTGS,DR,RTGS/SWIGGY/REF2478
TXN100644,USER_10026,2024-11-04,-3754.71,CARD,DR,CARD/BPCL/REF9975
TXN101592,USER_10009,2024-12-01,-781.51,CARD,DR,CARD/JIO/REF8838
TXN100833,USER_10038,2024-11-24,-3667.41,RTGS,DR,RTGS/DMART/REF2285
TXN101301,USER_10026,not_a_date,54230.98,ATM,CR,ATM/REFUND/REF2329
TXN100476,USER_10000,2024-05-14,-4616.77,ATM,DR,
TXN101800,USER_10048,2024-01-31,-2758.08,IMPS,DR,IMPS/MYNTRA/REF2021
TXN100623,USER_10000,2024-12-26,41737.25,ATM,CR,ATM/EMI_CR/REF4669
TXN101662,USER_10019,2024-07-31,-70.58,UPI,DR,
TXN101484,USER_10041,2024-07-11,74381.48,CARD,CR,CARD/EMI_CR/REF2468
TXN101973,USER_10012,2024-10-17,14092.36,UPI,CR,UPI/REFUND/REF2481
TXN101858,USER_10046,2024-01-24,-4607.58,RTGS,DR,RTGS/JIO/REF8368
TXN100273,USER_10048,2024-02-09,-2670.83,IMPS,DR,IMPS/TATA_POWER/REF5566
TXN101809,USER_10037,2024-01-06,-3750.0,ATM,DR,ATM/BBPS/REF1750
TXN101005,USER_10004,2024-04-13,-4067.03,CARD,DR,CARD/MYNTRA/REF7586
TXN100056,USER_10043,2024-05-07,-1800.71,RTGS,DR,RTGS/BBPS/REF3532
TXN100516,USER_10017,2024-07-15,-1037.32,NEFT,DR,NEFT/MCD/REF9907
TXN101360,USER_10016,2024-06-03,-3853.99,NEFT,DR,NEFT/INDIAN_OIL/REF3258
TXN101661,USER_10000,2024-07-10,40529.26,CARD,CR,CARD/REFUND/REF5333
TXN100725,USER_10027,2024-10-16,-1414.02,RTGS,DR,RTGS/PHARMEASY/REF4337
TXN100130,USER_10048,2024-12-10,45337.29,RTGS,CR,RTGS/SALARY_CR/REF9502
TXN100302,USER_10023,2024-10-10,-1962.43,ATM,DR,ATM/JIO/REF5582
TXN100976,USER_10029,2024-12-11,-3684.85,NEFT,DR,NEFT/DMART/REF9518
TXN101261,USER_10049,2024-07-03,-775.44,RTGS,DR,RTGS/AIRTEL/REF2342
TXN100117,USER_10025,2024-09-08,-3165.76,NEFT,DR,NEFT/ZOMATO/REF3444
TXN100918,USER_10049,2024-02-20,70661.67,NEFT,CR,
TXN100045,USER_10029,2024-06-10,70501.4,RTGS,CR,RTGS/SALARY_CR/REF2638
TXN100350,USER_10002,2024-05-26,-3856.41,CARD,DR,CARD/AJIO/REF7887
TXN100132,USER_10005,2024-08-28,1699.88,UPI,DR,UPI/PHARMEASY/REF3634
TXN101869,USER_10038,2024-01-21,42788.08,UPI,CR,UPI/SALARY_CR/REF9001
TXN101366,USER_10013,2024-08-12,-2814.31,NEFT,DR,NEFT/SPOTIFY/REF3102
TXN101203,USER_10022,2024-12-06,-1868.91,RTGS,DR,RTGS/OLA/REF8298
TXN100942,USER_10031,2024-11-26,-498.14,ATM,DR,ATM/BIGBASKET/REF1003
TXN100108,USER_10014,2024-07-26,-1565.72,IMPS,DR,IMPS/DMART/REF8753
TXN101808,USER_10022,2024-04-09,-4594.44,NEFT,DR,NEFT/BLR_METRO/REF2507
TXN100952,USER_10005,2024-03-11,-2108.48,CARD,DR,CARD/JIO/REF7974
TXN100458,USER_10028,2024-08-21,-4792.26,CARD,DR,CARD/OLA/REF3161
TXN101341,USER_10021,2024-10-10,-1020.14,IMPS,DR,IMPS/UBER/REF2657
TXN101218,USER_10019,2024-02-14,-118.69,UPI,DR,UPI/FLIPKART/REF4083
TXN100214,USER_10045,2024-11-23,-620.11,IMPS,DR,IMPS/SWIGGY/REF3815
TXN101887,USER_10038,2024-07-29,-193.36,ATM,DR,ATM/INDIAN_OIL/REF4524
TXN101096,USER_10027,2024-12-19,12820.55,RTGS,CR,RTGS/SALARY_CR/REF8065
TXN101573,USER_10014,2024-06-15,-2929.24,RTGS,DR,
TXN101039,USER_10044,2024-06-19,-1518.12,IMPS,DR,IMPS/AJIO/REF9887
TXN101757,USER_10029,2024-06-30,-2131.5,RTGS,DR,RTGS/AIRTEL/REF1453
TXN100263,USER_10018,2024-07-01,8346.28,IMPS,CR,IMPS/EMI_CR/REF5476
TXN101189,USER_10003,2024-04-06,-1187.81,RTGS,DR,RTGS/ZOMATO/REF5263
TXN100505,USER_10043,2099-12-31,53781.46,NEFT,CR,NEFT/SALARY_CR/REF6370
TXN100658,USER_10007,2024-07-12,-1431.61,NEFT,DR,NEFT/INDIAN_OIL/REF3636
TXN101568,USER_10000,2024-11-28,-3045.54,IMPS,DR,IMPS/SPOTIFY/REF2363
TXN100157,USER_10031,2024-10-25,-2332.69,RTGS,DR,RTGS/INDIAN_OIL/REF5183
TXN100731,USER_10038,not_a_date,-1352.31,UPI,DR,UPI/SPOTIFY/REF1618
TXN101740,USER_10023,2024-04-15,-1009.52,CARD,DR,CARD/TATA_POWER/REF2768
TXN100655,USER_10000,2024-05-08,-4350.81,NEFT,DR,NEFT/JIO/REF7025
TXN100480,USER_10019,2024-12-23,-4769.47,UPI,DR,UPI/BLR_METRO/REF5005
TXN100746,USER_10015,nil,-3384.8,UPI,DR,UPI/NETFLIX/REF3924
TXN100758,USER_10044,2024-07-09,-2032.93,NEFT,DR,NEFT/JIO/REF3148
TXN100883,USER_10029,2024-02-16,-3474.0,NEFT,DR,NEFT/PORTRONICS/REF3024
TXN101756,USER_10033,2024-08-14,-2543.89,CARD,DR,CARD/PHARMEASY/REF6858
TXN100745,USER_10020,2024-07-30,41155.3,CARD,CR,CARD/SALARY_CR/REF5314
TXN100535,USER_10040,2024-02-15,51901.72,IMPS,CR,IMPS/EMI_CR/REF8317
TXN100792,USER_10026,2024-06-08,39887.7,RTGS,CR,RTGS/REFUND/REF1519
TXN100818,USER_10039,2024-05-16,3684.79,UPI,DR,UPI/BPCL/REF4537
TXN101278,USER_10036,2024-01-28,41522.77,ATM,CR,ATM/REFUND/REF1305
TXN101288,USER_10007,2024-05-17,-2350.88,UPI,DR,UPI/AIRTEL/REF8932
TXN101245,USER_10029,2024-09-21,30324.21,RTGS,CR,RTGS/SALARY_CR/REF3385
TXN100393,USER_10021,2024-07-15,14796.54,CARD,CR,CARD/EMI_CR/REF2284
TXN101128,USER_10020,2024-02-01,-273.34,IMPS,DR,IMPS/SPOTIFY/REF1440
TXN101139,USER_10030,2024-08-06,-3988.48,IMPS,DR,
TXN100848,USER_10000,2099-12-31,-600.83,RTGS,DR,RTGS/JIO/REF1372
TXN101709,USER_10042,2024-03-03,-1240.59,CARD,DR,CARD/DOMINOS/REF9029
TXN100989,USER_10009,2024-11-30,-4667.82,RTGS,DR,RTGS/PHARMEASY/REF5365
TXN100042,USER_10025,2024-03-02,44877.28,ATM,CR,ATM/EMI_CR/REF1651
TXN100499,USER_10044,2024-07-09,-3752.1,UPI,DR,UPI/DMART/REF9280
TXN101397,USER_10049,2024-04-13,31225.13,NEFT,CR,NULL
TXN100025,USER_10016,2024-09-27,34619.66,ATM,CR,ATM/SALARY_CR/REF4295
TXN101510,USER_10003,2024-03-28,-3771.77,IMPS,DR,IMPS/UBER/REF9711
TXN101252,USER_10044,2024-06-25,59709.42,NEFT,CR,NEFT/REFUND/REF5940
TXN101260,USER_10045,2024-07-12,-1275.78,ATM,DR,ATM/NETFLIX/REF4154
TXN100462,USER_10045,2024-02-18,-2410.19,ATM,DR,ATM/BIGBASKET/REF4705
TXN101909,USER_10006,2024-10-14,-4330.9,ATM,DR,ATM/DOMINOS/REF5095
TXN100448,USER_10036,2024-05-16,41009.05,UPI,CR,UPI/EMI_CR/REF3221
TXN100459,USER_10041,2024-06-03,-4666.99,UPI,DR,UPI/INDIAN_OIL/REF6905
TXN101955,USER_10037,2024-11-16,58670.58,NEFT,CR,NEFT/SALARY_CR/REF7136
TXN101886,USER_10042,not_a_date,-2020.54,RTGS,DR,RTGS/BIGBASKET/REF9014
TXN100560,USER_10018,2024-10-01,66452.55,RTGS,CR,RTGS/REFUND/REF8955
TXN100317,USER_10022,2024-12-12,55464.72,CARD,CR,CARD/EMI_CR/REF5331
TXN101122,USER_10048,2024-01-17,66608.8,RTGS,CR,RTGS/SALARY_CR/REF8374
TXN100503,USER_10009,2024-02-24,-2356.97,UPI,DR,UPI/AIRTEL/REF9780
TXN101328,USER_10011,2024-05-04,-268.15,IMPS,DR,IMPS/BIGBASKET/REF8140
TXN100906,USER_10032,2024-10-08,-80.35,IMPS,DR,IMPS/PHARMEASY/REF6592
